,r2_true,r2_samp,mse_true,mse_samp,n_samples,trial,method,dataset,kernel
0,0.6407352290497458,0.48923533041529665,0.07359664710003604,0.02426387820801053,200,0,pca,1,squared exponential
1,0.4776583815778214,0.36852267304452646,0.14605917028141524,0.02999833360601442,200,0,full,1,squared exponential
2,0.9254838540721099,0.9080491023321133,0.014441643832923812,0.004368127858069962,200,0,block,1,squared exponential
3,0.6558097294892502,0.5323215889047439,0.07589729833085061,0.026116787750797982,200,1,pca,1,squared exponential
4,0.5759497170375653,0.3755028027192788,0.09590515749485258,0.03487409374778011,200,1,full,1,squared exponential
5,0.9212139103705352,0.9151155404469224,0.016827082160654417,0.00474024321177696,200,1,block,1,squared exponential
6,0.674656308355661,0.5445477296109789,0.06247521942112639,0.025704972576585307,200,2,pca,1,squared exponential
7,0.43684401493745045,0.25296497056862377,0.17335880161093006,0.042161421061487826,200,2,full,1,squared exponential
8,0.9102675928291317,0.9404797817309343,0.015432651977312903,0.0033592226405017088,200,2,block,1,squared exponential
9,0.626795284335672,0.4365882188168724,0.08062683396039487,0.03026134725360508,200,3,pca,1,squared exponential
10,0.4534399259729454,0.1528099497516875,0.1603781999001642,0.04550333016914746,200,3,full,1,squared exponential
11,0.7245252391436834,0.7644478673524585,0.05686947581902805,0.012651714288625462,200,3,block,1,squared exponential
12,0.6475885731878132,0.3724306382331073,0.07127507965830569,0.032255783951818315,200,4,pca,1,squared exponential
13,0.5560764443939812,0.3537613612301289,0.10063504235772214,0.03321534667465308,200,4,full,1,squared exponential
14,0.9032693720073116,0.8908613328877122,0.015002604698579733,0.00560950467252254,200,4,block,1,squared exponential
15,0.6439661378842427,0.4416415181298283,0.07383477096794282,0.031203425368190187,200,5,pca,1,squared exponential
16,0.4557341760818186,0.3038645915278577,0.17012224949948043,0.03890298073678371,200,5,full,1,squared exponential
17,0.778204583628832,0.7344422758762941,0.05218432488485625,0.01484048491192655,200,5,block,1,squared exponential
18,0.6830584514755985,0.6117312952776947,0.06633553380768764,0.022111444060489684,200,6,pca,1,squared exponential
19,0.5201756644525907,0.27332532906688867,0.11887488856936013,0.04138326406709537,200,6,full,1,squared exponential
20,0.9098490392588352,0.8913241968113172,0.021194004142068512,0.006188958609615438,200,6,block,1,squared exponential
21,0.6861406179508815,0.5416762709723589,0.06731184779699341,0.02197438248541837,200,7,pca,1,squared exponential
22,0.5378321454865945,0.2959736152240754,0.15672527985056472,0.03375462381516685,200,7,full,1,squared exponential
23,0.7532361753292998,0.7010336052803705,0.07341487702915535,0.014333977256192848,200,7,block,1,squared exponential
24,0.6777923732318839,0.584419691767412,0.0628971896765755,0.02289091088696758,200,8,pca,1,squared exponential
25,0.5466447156593058,0.3887643377047242,0.14036709446674525,0.03366795971648157,200,8,full,1,squared exponential
26,0.9590533613609674,0.9358588555939189,0.010173969457353054,0.0035330096053684686,200,8,block,1,squared exponential
27,0.6338829460221097,0.4247611855119051,0.08338125735554099,0.02962979292028332,200,9,pca,1,squared exponential
28,0.407297321822151,0.18112228838770683,0.19475136867892093,0.04217931128951988,200,9,full,1,squared exponential
29,0.9779541722433797,0.9107479864255885,0.005842374471559146,0.004597253546392703,200,9,block,1,squared exponential
30,0.6468386130698248,0.4994895427045265,0.0735494426732183,0.025954210860332335,200,10,pca,1,squared exponential
31,0.4035456868994056,0.16050568766859274,0.1987734148771538,0.043532381952683906,200,10,full,1,squared exponential
32,0.8519220099922927,0.7051094223122141,0.04822165744313701,0.015291692955609355,200,10,block,1,squared exponential
33,0.630283072733032,0.5243612383220255,0.08346291318910115,0.028764438631770736,200,11,pca,1,squared exponential
34,0.46246413547976567,0.101765152094768,0.16505139214062423,0.05432110088828451,200,11,full,1,squared exponential
35,0.9106743455272688,0.9297751853611439,0.015000421898184929,0.004246872908298532,200,11,block,1,squared exponential
36,0.6375868863892581,0.5338719565660818,0.08189849962874877,0.022284923760521144,200,12,pca,1,squared exponential
37,0.461485717072281,0.237168919190489,0.14787448955911517,0.03646987714526104,200,12,full,1,squared exponential
38,0.9143626456608116,0.9436691684678643,0.01159450607529836,0.0026930975377763735,200,12,block,1,squared exponential
39,0.6341188736209868,0.5195025115756848,0.07914332252427254,0.02428598962551728,200,13,pca,1,squared exponential
40,0.5027098592077422,0.39171715672021823,0.1285759676530859,0.03074469935257496,200,13,full,1,squared exponential
41,0.6259706096446918,0.572876299990754,0.10516322869145334,0.02158829545863696,200,13,block,1,squared exponential
42,0.641027656077405,0.4079968173622526,0.07116964523093905,0.028494306138778347,200,14,pca,1,squared exponential
43,0.5342162732583166,0.17529193153853062,0.11006801320290038,0.03969486122212496,200,14,full,1,squared exponential
44,0.9375814347876198,0.9146792221088912,0.00913453804684334,0.004106660971644832,200,14,block,1,squared exponential
45,0.6336372397066091,0.5045413144010241,0.08701485124570645,0.026057632647472576,200,15,pca,1,squared exponential
46,0.5231861976974457,0.32723957711061413,0.12274577109800389,0.03538245361107492,200,15,full,1,squared exponential
47,0.9385430885547438,0.8592740522231861,0.022430477829157386,0.007401192385400392,200,15,block,1,squared exponential
48,0.6625690720437851,0.43517082807098506,0.07200213161594703,0.02893605498037309,200,16,pca,1,squared exponential
49,0.494156654795263,0.059442593325258364,0.13738473683745367,0.04818451699084309,200,16,full,1,squared exponential
50,0.9044413612143017,0.9140456927633782,0.01860012317803844,0.004403417322629619,200,16,block,1,squared exponential
51,0.6082219249064529,0.3419875955914903,0.08662462889396638,0.03279504888833423,200,17,pca,1,squared exponential
52,0.3847052385586223,0.061991180968754334,0.1912632423008712,0.0467499470704819,200,17,full,1,squared exponential
53,0.9700924074708173,0.8405066829645859,0.006019336979819215,0.007949076787147803,200,17,block,1,squared exponential
54,0.6766835107736312,0.4831923400288094,0.07158637807424613,0.025547509586955668,200,18,pca,1,squared exponential
55,0.4500120776141805,-0.1751648109641546,0.2016865947625525,0.05809227803634584,200,18,full,1,squared exponential
56,0.6944772255022857,0.9201051241290581,0.030606313949990627,0.003949467597626753,200,18,block,1,squared exponential
57,0.6535476368644375,0.33896417366964593,0.08308952060723675,0.03073944061666682,200,19,pca,1,squared exponential
58,0.5893069912927472,0.21678291095518898,0.12372760066235951,0.036421104938145606,200,19,full,1,squared exponential
59,0.8525419711876646,0.869160712502127,0.026946645318831064,0.006084279169398449,200,19,block,1,squared exponential
60,0.6599228850790172,0.5955310854443272,0.0780726638721485,0.02253198901350543,200,20,pca,1,squared exponential
61,0.4471480604386799,0.032141014481951724,0.18435208993130117,0.0539170928679946,200,20,full,1,squared exponential
62,0.9758946052275889,0.9417228039932852,0.004441359529330203,0.0032464822212695888,200,20,block,1,squared exponential
63,0.6715286425441486,0.4770937415378721,0.07419243878926099,0.02573942582421122,200,21,pca,1,squared exponential
64,0.5993788630319709,0.2826553394886725,0.1370427773078786,0.03531042013902875,200,21,full,1,squared exponential
65,0.9335722706130071,0.8769606109337672,0.009135790871034569,0.00605646457099334,200,21,block,1,squared exponential
66,0.6489929196387682,0.43351305581625277,0.08218098737525854,0.02668286875349227,200,22,pca,1,squared exponential
67,0.368924767060538,0.12936681004936146,0.23034444897980846,0.04100887298181391,200,22,full,1,squared exponential
68,0.9563604736556872,0.929208404066705,0.009195598099462415,0.0033344508333905615,200,22,block,1,squared exponential
69,0.6892834208934452,0.4829951920544009,0.0635881987852606,0.027051100383460425,200,23,pca,1,squared exponential
70,0.48140759467976285,0.008602139076937743,0.1808685340351852,0.05187263763047947,200,23,full,1,squared exponential
71,0.9750972864543339,0.9156512496635736,0.006681871096042957,0.004413356466909691,200,23,block,1,squared exponential
72,0.6621360379435015,0.49678787728541707,0.0822833653538798,0.026760612301919253,200,24,pca,1,squared exponential
73,0.574442566064589,0.4615787321853666,0.13017238053857746,0.028633020057959913,200,24,full,1,squared exponential
74,0.978219835397029,0.9329233820345929,0.004241532457603565,0.0035671067664526917,200,24,block,1,squared exponential
75,0.6785347463394245,0.4396792048859567,0.06807377444454864,0.031185191011860763,200,25,pca,1,squared exponential
76,0.4459103823929022,0.3334720647839474,0.20757423344784867,0.03709625121127831,200,25,full,1,squared exponential
77,0.9520636168109617,0.7821882301225384,0.018911927705448545,0.012122522860993605,200,25,block,1,squared exponential
78,0.6354914920403378,0.5810697555709159,0.08026741964705582,0.02525798349317797,200,26,pca,1,squared exponential
79,0.5110632302441268,0.20689227536815846,0.12946902977909117,0.047817750290058206,200,26,full,1,squared exponential
80,0.972290705817556,0.9624539197844053,0.004686701181075308,0.0022637140357612915,200,26,block,1,squared exponential
81,0.6729454355087506,0.5499544084427118,0.06148887987910922,0.023975258574433708,200,27,pca,1,squared exponential
82,0.5183601852842806,0.329180310524149,0.120255000162193,0.035736547171482676,200,27,full,1,squared exponential
83,0.949215952225193,0.9215682765827886,0.009518907035531802,0.00417828967696208,200,27,block,1,squared exponential
84,0.635728169484769,0.2758943142778596,0.08295522274791077,0.03869770784236461,200,28,pca,1,squared exponential
85,0.2798929427813679,-0.1301923763315116,0.2880939774404733,0.06039982180408857,200,28,full,1,squared exponential
86,0.9553544451690404,0.8988961835066939,0.007558462675588425,0.005403197391695853,200,28,block,1,squared exponential
87,0.6544977958146037,0.4161184536169983,0.07476814926558709,0.025959439547959397,200,29,pca,1,squared exponential
88,0.5339041099049211,0.19271286050235759,0.11763603445421676,0.03589207746923275,200,29,full,1,squared exponential
89,0.6979808015589658,0.8318408256596661,0.04791703284167223,0.007476375898099028,200,29,block,1,squared exponential
90,0.6672227379146335,0.5480166591328228,0.06980834364270554,0.02195032832840206,200,30,pca,1,squared exponential
91,0.5193566032808141,0.20988446658790005,0.11850566347259343,0.03837153675286173,200,30,full,1,squared exponential
92,0.9519353380828202,0.93740671067876,0.014217721608963828,0.0030398094963407863,200,30,block,1,squared exponential
93,0.6562319267592102,0.47245349907588097,0.07724587526323157,0.024617112271123374,200,31,pca,1,squared exponential
94,0.5310101791509659,0.05805023806986165,0.12573628459456151,0.04395457652088089,200,31,full,1,squared exponential
95,0.9087357903652346,0.9082039782141079,0.015077531381728996,0.004283514288100318,200,31,block,1,squared exponential
96,0.6092463015674973,0.4357615524489642,0.08444351660048903,0.02905841508843812,200,32,pca,1,squared exponential
97,0.42666536297828833,0.1041582529938363,0.17661298976801285,0.046136064373213555,200,32,full,1,squared exponential
98,0.9787404809063448,0.9148112386355122,0.003938205816889927,0.0043872415985535635,200,32,block,1,squared exponential
99,0.6478958164622605,0.3592858925918526,0.08969843665648765,0.0298640297185705,200,33,pca,1,squared exponential
100,0.37079377265743796,-0.045077882192875895,0.20884868151296465,0.048711643104413865,200,33,full,1,squared exponential
101,0.8608008461722898,0.6653593749273856,0.04150225101525523,0.015597779815769484,200,33,block,1,squared exponential
102,0.6496221808680938,0.5813756916489359,0.0772358128153497,0.02213157050506507,200,34,pca,1,squared exponential
103,0.5625760182448206,0.30717316481122503,0.1107094628911901,0.036627939765797625,200,34,full,1,squared exponential
104,0.9661501512185665,0.952134858956305,0.006017653973589121,0.002530504613829186,200,34,block,1,squared exponential
