,r2_true,r2_samp,mse_true,mse_samp,n_samples,trial,method,dataset,kernel
0,0.7560217791829477,0.4962236327075443,0.09395880248448844,0.023358705295293054,20000,0,pca,0,squared exponential
1,0.7239789166765008,0.5133830201488808,0.10583951221940184,0.02256307235116719,20000,0,full,0,squared exponential
2,0.9991373458492813,0.9972484463581057,0.00039512754575278525,0.00012758186925407715,20000,0,block,0,squared exponential
3,0.7538545230681276,0.5307461566890861,0.09420340034209633,0.02150871544637568,20000,1,pca,0,squared exponential
4,0.7127703619171403,0.38333827176439994,0.10623333164669868,0.028265302092585518,20000,1,full,0,squared exponential
5,0.9991740966899041,0.9986283941207931,0.00038235236243345676,6.286891621874224e-05,20000,1,block,0,squared exponential
6,0.770632032169892,0.5976158942054198,0.08839317107466144,0.018321084980705126,20000,2,pca,0,squared exponential
7,0.7632436282647346,0.4789107185981246,0.0916607145964502,0.02372588993853573,20000,2,full,0,squared exponential
8,0.9986201094346968,0.997735806543275,0.0006268035887913554,0.0001030917477505767,20000,2,block,0,squared exponential
9,0.7710123172427413,0.5724784406602208,0.08854234852462044,0.019517431224793113,20000,3,pca,0,squared exponential
10,0.8370281943697228,0.5624621495073079,0.06588351429908391,0.01997470003249109,20000,3,full,0,squared exponential
11,0.997929948383819,0.996847323331567,0.0009411129497990722,0.00014392759547653073,20000,3,block,0,squared exponential
12,0.774047899634288,0.587293090093228,0.08699354968125467,0.01880970662394158,20000,4,pca,0,squared exponential
13,0.8645743402137408,0.6626797992098589,0.056350252741199945,0.015373849729399728,20000,4,full,0,squared exponential
14,0.9994789962779818,0.9985488923996223,0.00024131416635011428,6.61363005747632e-05,20000,4,block,0,squared exponential
15,0.764951772068228,0.5537396328957872,0.09028593179585015,0.020280712490605833,20000,5,pca,0,squared exponential
16,0.7317952708892065,0.4220912092045338,0.10123890624102101,0.026263596088468063,20000,5,full,0,squared exponential
17,0.9991410129336068,0.9982995910970065,0.0003820029662562836,7.727664525051641e-05,20000,5,block,0,squared exponential
18,0.7598470389957731,0.5306350212281218,0.09206852369552247,0.02139609911418512,20000,6,pca,0,squared exponential
19,0.7686683979999135,0.3997228426894611,0.09058466598453567,0.027363757703873885,20000,6,full,0,squared exponential
20,0.9994058446984223,0.9987313945441361,0.0002763301428878711,5.782964068065676e-05,20000,6,block,0,squared exponential
21,0.7630684707319392,0.5493700527173944,0.09082766530904533,0.02047060272684839,20000,7,pca,0,squared exponential
22,0.6754912803819941,0.5572437682747389,0.12189333736833302,0.020112926313794726,20000,7,full,0,squared exponential
23,0.9990826960078761,0.9977713351512533,0.00044599625989182756,0.00010124074754706487,20000,7,block,0,squared exponential
24,0.7621666239210098,0.5464375590637693,0.09142345993676311,0.020687772765960784,20000,8,pca,0,squared exponential
25,0.8108801643559346,0.5120217314963468,0.0733673058258966,0.022257538593125976,20000,8,full,0,squared exponential
26,0.9991679246319164,0.9972307154800498,0.0003887362951814983,0.00012631188939446944,20000,8,block,0,squared exponential
27,0.7584605742705612,0.5148911822943665,0.0932191191962527,0.02229969376338933,20000,9,pca,0,squared exponential
28,0.8205226393988728,0.5050494393968523,0.07118668696512788,0.022752103294410783,20000,9,full,0,squared exponential
29,0.9976210691738667,0.9929539976871928,0.001172208398150666,0.0003238937081681253,20000,9,block,0,squared exponential
30,0.7433634642222825,0.46488150777600024,0.09813042400309939,0.024479632897341282,20000,10,pca,0,squared exponential
31,0.7770760324073315,0.4640483823913485,0.08321213517128168,0.024517745210539368,20000,10,full,0,squared exponential
32,0.9971475167761871,0.9947623752623013,0.0013687725054360178,0.00023960138305074202,20000,10,block,0,squared exponential
33,0.7626370510864193,0.5214627340706175,0.09159651145402654,0.02196810561361003,20000,11,pca,0,squared exponential
34,0.7715485945492713,0.3396799434881408,0.08788538230780242,0.030313168426005312,20000,11,full,0,squared exponential
35,0.9988656002814554,0.9977490511211357,0.0005268988416882668,0.0001033338179121579,20000,11,block,0,squared exponential
36,0.7605425639650162,0.546098123401701,0.09280725838770724,0.02077580704982809,20000,12,pca,0,squared exponential
37,0.8064905526802025,0.4310239819920191,0.07826622822538222,0.026042932571029662,20000,12,full,0,squared exponential
38,0.9984496488077026,0.9982726514462777,0.0007125871345579081,7.906347629334364e-05,20000,12,block,0,squared exponential
39,0.7530380384745349,0.49000102158539005,0.09468762165812412,0.023349934731662084,20000,13,pca,0,squared exponential
40,0.6982830725273367,0.4326197937561014,0.11109461557589556,0.025977092787549942,20000,13,full,0,squared exponential
41,0.9977546383939254,0.9963756947947594,0.0009484923350645526,0.00016593619511369415,20000,13,block,0,squared exponential
42,0.7546182838861397,0.5019126344341133,0.09432891912953634,0.022707344334463003,20000,14,pca,0,squared exponential
43,0.7653250225357967,0.32356925097498224,0.09091325172090188,0.030837854959599446,20000,14,full,0,squared exponential
44,0.998278205203078,0.9979205896875244,0.0008021830662975163,9.479840132939803e-05,20000,14,block,0,squared exponential
45,0.7687558805097628,0.5656975665596546,0.08935541503148725,0.019985788170745766,20000,15,pca,0,squared exponential
46,0.8423320501233613,0.6347667049378558,0.0656279385782864,0.0168073552114189,20000,15,full,0,squared exponential
47,0.9990796568391315,0.9984987175397466,0.00042593689899095006,6.908621947475682e-05,20000,15,block,0,squared exponential
48,0.7652894496810511,0.5447990099389767,0.09035948238946138,0.02068891016600453,20000,16,pca,0,squared exponential
49,0.818865120266279,0.4609258483211387,0.07038047953690872,0.02450094999882125,20000,16,full,0,squared exponential
50,0.9956367317868265,0.9878039232215394,0.0020771981501301186,0.0005543123638932292,20000,16,block,0,squared exponential
51,0.7611580559225293,0.5638171052183483,0.0916257474884391,0.019869610418469408,20000,17,pca,0,squared exponential
52,0.7380352643231007,0.27566821655427776,0.09907905826799653,0.032995769717164676,20000,17,full,0,squared exponential
53,0.999465558463332,0.9986563183691859,0.00023715682217627796,6.120925614035092e-05,20000,17,block,0,squared exponential
54,0.7457590359696118,0.4871447248700499,0.0976888684108469,0.023514884283481367,20000,18,pca,0,squared exponential
55,0.6474515859998232,0.3437265629420634,0.1305930950885572,0.03009073841900071,20000,18,full,0,squared exponential
56,0.998777148806194,0.9978469487968958,0.0005698614531824388,9.871937045899925e-05,20000,18,block,0,squared exponential
57,0.764275635466134,0.5276981046624143,0.09052177040985347,0.02152230702152961,20000,19,pca,0,squared exponential
58,0.8207921173867613,0.5191781936115835,0.07118944479220873,0.02191055052265094,20000,19,full,0,squared exponential
