,r2_true,r2_samp,mse_true,mse_samp,n_samples,trial,method,dataset,kernel
0,0.6941743938621333,0.65875590941688,0.05725096450304138,0.008553748627510332,500,0,pca,1,gamma-exponential
1,0.5988200878111145,0.40649187519105745,0.09706620015031896,0.014877090763170708,500,0,full,1,gamma-exponential
2,0.8042092137944232,0.815831813334591,0.05238082928636298,0.00461642682581954,500,0,block,1,gamma-exponential
3,0.6882551175027486,0.6061302751432502,0.05355065718170079,0.01052272666562126,500,1,pca,1,gamma-exponential
4,0.574095421061638,0.11754659987304739,0.09227543678657402,0.023575856022092785,500,1,full,1,gamma-exponential
5,0.8031658419961251,0.6768891175931828,0.07288370929402248,0.00863231490943157,500,1,block,1,gamma-exponential
6,0.7024073869219635,0.6471761225115025,0.046873389569665545,0.009171537236822826,500,2,pca,1,gamma-exponential
7,0.5377169205074238,0.10183263217763239,0.11080635854623248,0.023347556626607684,500,2,full,1,gamma-exponential
8,0.7400138868709698,0.7607972189253949,0.05791978272459411,0.0062179953051755745,500,2,block,1,gamma-exponential
9,0.6896731551357421,0.5774340991163929,0.056912484976700706,0.010759978010599448,500,3,pca,1,gamma-exponential
10,0.5465601404707993,-0.07691626026263076,0.11547333158805428,0.0274219837792227,500,3,full,1,gamma-exponential
11,0.7895210889088392,0.8606417195997529,0.03302947853441072,0.0035485400728409375,500,3,block,1,gamma-exponential
12,0.689567081626802,0.668586761169212,0.05262890019831613,0.008509842136163346,500,4,pca,1,gamma-exponential
13,0.5592179245265135,0.1869582793894261,0.09378429389003408,0.02087682651700953,500,4,full,1,gamma-exponential
14,0.7237186869826834,0.8078994532015337,0.044081455860983366,0.004932649441805404,500,4,block,1,gamma-exponential
15,0.7092687170413177,0.6507378117943436,0.047239067982249916,0.009203628085280871,500,5,pca,1,gamma-exponential
16,0.5852764129807346,0.045722803369588116,0.08693711971760576,0.02514675995467097,500,5,full,1,gamma-exponential
17,0.6043285316447548,0.537705221287098,0.1273583674699747,0.012182221129919221,500,5,block,1,gamma-exponential
18,0.6873902016813278,0.5816305168179738,0.05702439308346411,0.011205175014574343,500,6,pca,1,gamma-exponential
19,0.5244977284119754,0.23333928865059905,0.12628504875097418,0.020533446613099346,500,6,full,1,gamma-exponential
20,0.5924407453658683,0.7406315778457464,0.08089694281147909,0.006946655242127065,500,6,block,1,gamma-exponential
21,0.6610320363453281,0.6082391492210533,0.05785326491339215,0.010172673640205401,500,7,pca,1,gamma-exponential
22,0.5698066822436505,0.220401172984372,0.09150438131518256,0.020243483803316066,500,7,full,1,gamma-exponential
23,0.7966187186762945,0.7121529935652186,0.07743004983146276,0.007474390687453797,500,7,block,1,gamma-exponential
24,0.6909109669318808,0.6539758890023575,0.05602441989345595,0.008788474904074431,500,8,pca,1,gamma-exponential
25,0.5714180648593857,0.44923255641181015,0.11324049463956876,0.0139886375027462,500,8,full,1,gamma-exponential
26,0.6248045873466205,0.5236234738983783,0.09499327168561489,0.012099223757742087,500,8,block,1,gamma-exponential
27,0.6940122577221008,0.5719671601359864,0.052438964039262535,0.011044965526953337,500,9,pca,1,gamma-exponential
28,0.44594189786850763,-0.025367022784168913,0.19772280918032178,0.02645858533360181,500,9,full,1,gamma-exponential
29,0.6944999534973118,0.672856119444962,0.0815319479752936,0.008441625376763337,500,9,block,1,gamma-exponential
30,0.6812275189185503,0.635790092136945,0.05744313018577202,0.009813254627535033,500,10,pca,1,gamma-exponential
31,0.47989223911100676,-0.1296363440839643,0.13965608958703915,0.030436868524680277,500,10,full,1,gamma-exponential
32,0.7256887359356009,0.6194639215605444,0.11488197005947491,0.010253146199674885,500,10,block,1,gamma-exponential
33,0.7018661383752632,0.6051791030487271,0.0538841047730603,0.010608668957645062,500,11,pca,1,gamma-exponential
34,0.5436799665922026,0.12391620120444558,0.1363131766417448,0.023539997685900597,500,11,full,1,gamma-exponential
35,0.7353580446820774,0.8336009883173144,0.040602443826810115,0.00447107041053804,500,11,block,1,gamma-exponential
36,0.6880108948894509,0.6457544913331862,0.0516219501485591,0.009376992938641302,500,12,pca,1,gamma-exponential
37,0.5692641828224989,0.22078793413188058,0.08618900726803193,0.020625994855510654,500,12,full,1,gamma-exponential
38,0.8668063328776267,0.8095101418962372,0.032130999216683075,0.005042328020033703,500,12,block,1,gamma-exponential
39,0.7221790707793838,0.5764283916563029,0.0516820406277857,0.010410203306440475,500,13,pca,1,gamma-exponential
40,0.560260546763631,-0.07757118320067846,0.11141682719229323,0.026483680382038993,500,13,full,1,gamma-exponential
41,0.5824281492122199,0.5716485969681806,0.11140842228320928,0.010527677267126764,500,13,block,1,gamma-exponential
42,0.7100568213416842,0.6026475544707084,0.05405017658236564,0.010159193286959715,500,14,pca,1,gamma-exponential
43,0.578240590718682,0.33185139719187806,0.10989264511501995,0.017082695417409744,500,14,full,1,gamma-exponential
44,0.7432191634427633,0.6116864749305834,0.08898800433261722,0.009928093312389264,500,14,block,1,gamma-exponential
45,0.679537708200752,0.5888694871815072,0.052518428657559464,0.010909245712184927,500,15,pca,1,gamma-exponential
46,0.526821514567933,-0.04418584838623141,0.12182605971715416,0.027707211296819356,500,15,full,1,gamma-exponential
47,0.7241010171870045,0.5732609085418918,0.03303887450463747,0.011323415457043299,500,15,block,1,gamma-exponential
48,0.7062229907583566,0.623636371290633,0.04823671146494166,0.009734164399539868,500,16,pca,1,gamma-exponential
49,0.5221748498467993,-0.10169800745852853,0.12185616578479926,0.028494011390054152,500,16,full,1,gamma-exponential
50,0.6710195865681866,0.8605126037559708,0.05140041529098294,0.0036076632892485107,500,16,block,1,gamma-exponential
51,0.694227361285482,0.608405187452006,0.05089016041811428,0.010301024391832756,500,17,pca,1,gamma-exponential
52,0.5853515594538949,0.20335282043760705,0.08437430181981424,0.020956053975692578,500,17,full,1,gamma-exponential
53,0.6731365388307825,0.5611675337528484,0.1047475861547003,0.011543625691379678,500,17,block,1,gamma-exponential
54,0.6747597402420841,0.6163816068178277,0.06003979103373056,0.009425673238691102,500,18,pca,1,gamma-exponential
55,0.5674613180505012,0.41451181411533566,0.10841259376992081,0.014385703144953755,500,18,full,1,gamma-exponential
56,0.7283737063072148,0.8344598299628525,0.04829956562544082,0.004067395042517029,500,18,block,1,gamma-exponential
57,0.678252606392948,0.6166191086361632,0.0570271430098593,0.009433535563467777,500,19,pca,1,gamma-exponential
58,0.5178381802373323,-0.11796523257487124,0.11930573814027967,0.027508843079523355,500,19,full,1,gamma-exponential
59,0.76704767107393,0.8420895957702693,0.04382176290710168,0.003885570323662855,500,19,block,1,gamma-exponential
60,0.6866571791643968,0.6857939337776111,0.05334318727416315,0.008175058310103943,500,20,pca,1,gamma-exponential
61,0.56078352629893,0.12601229895578825,0.095614602205589,0.022739536840428492,500,20,full,1,gamma-exponential
62,0.8793960051603976,0.8114373609823154,0.02645144759411237,0.004906049675010418,500,20,block,1,gamma-exponential
63,0.6901374045462357,0.6034501403623783,0.054831127134075903,0.010375329974828184,500,21,pca,1,gamma-exponential
64,0.5652202315242016,0.18137644479081427,0.0955737030725541,0.02141846555745567,500,21,full,1,gamma-exponential
65,0.7367387994635449,0.8374117912141755,0.04448274831013697,0.0042539576680489305,500,21,block,1,gamma-exponential
66,0.683889582938405,0.6425198994694363,0.05555522147571478,0.009266086417309137,500,22,pca,1,gamma-exponential
67,0.5668033442050088,0.3675860619815797,0.1046594742721995,0.016392527003579186,500,22,full,1,gamma-exponential
68,0.7271138959221158,0.6020187930035528,0.032543795261757553,0.010315898006688584,500,22,block,1,gamma-exponential
69,0.6824381397850935,0.6197036012160646,0.0552793970025634,0.01003555495144128,500,23,pca,1,gamma-exponential
70,0.517662267090386,0.28960633908168865,0.12417909830580214,0.018746416332361047,500,23,full,1,gamma-exponential
