,r2_true,r2_samp,mse_true,mse_samp,n_samples,trial,method,dataset,kernel
0,0.7074955235819149,0.6829658814041647,0.04498869293611015,0.008065647113542152,20000,0,pca,1,gamma-exponential
1,0.5695138931548357,-0.1655001174931161,0.1015526736989459,0.029651422692695887,20000,0,full,1,gamma-exponential
2,0.9972458801323487,0.9952953673510954,0.0007742798203048108,0.0001196902936282658,20000,0,block,1,gamma-exponential
3,0.7102155405414915,0.6810986737435746,0.044612571923434076,0.008084063051665074,20000,1,pca,1,gamma-exponential
4,0.5865657602114753,0.04049713158914481,0.08162864478752795,0.024323140256399495,20000,1,full,1,gamma-exponential
5,0.9978689929639978,0.996812366098112,0.000413371948991863,8.080566409362395e-05,20000,1,block,1,gamma-exponential
6,0.7102093832061538,0.6705418039815279,0.04483291624663684,0.008263141128624604,20000,2,pca,1,gamma-exponential
7,0.5632387804044209,-0.2934532999802686,0.10789929949231337,0.03244110266548936,20000,2,full,1,gamma-exponential
8,0.9986146007126124,0.9975109180897944,0.0002798382794286829,6.242866425330169e-05,20000,2,block,1,gamma-exponential
9,0.712761909468043,0.6683978312074667,0.044739372893411865,0.008312940890264426,20000,3,pca,1,gamma-exponential
10,0.5959792066870718,-0.10090345769136255,0.09099049382574782,0.027598569101644817,20000,3,full,1,gamma-exponential
11,0.998272547513118,0.9970416601172413,0.00031267826256847227,7.416267712673375e-05,20000,3,block,1,gamma-exponential
12,0.712761567141384,0.6749092319755662,0.04420500480927653,0.008160147538341291,20000,4,pca,1,gamma-exponential
13,0.5840394220286186,-0.07768613290330983,0.08208078671213763,0.027051146047477197,20000,4,full,1,gamma-exponential
14,0.99832871500768,0.9973283804845132,0.00029856714136076144,6.706068445181293e-05,20000,4,block,1,gamma-exponential
15,0.7097932335769457,0.6646327763981694,0.04487664928209064,0.008375315380718198,20000,5,pca,1,gamma-exponential
16,0.5765280897036006,-0.03890736194769939,0.09304783823110065,0.025945221224100687,20000,5,full,1,gamma-exponential
17,0.9961387199664117,0.9953020161430584,0.0007642029618171233,0.00011732540834737317,20000,5,block,1,gamma-exponential
18,0.7104759019828307,0.6683635171902621,0.0447983404670474,0.008325754072181618,20000,6,pca,1,gamma-exponential
19,0.6248418929215127,-0.05865658277232377,0.0902365723489852,0.02657763790154314,20000,6,full,1,gamma-exponential
20,0.9971565331762055,0.997096888603073,0.0004835377947866383,7.288278819682366e-05,20000,6,block,1,gamma-exponential
21,0.7099423021028466,0.6719979258814551,0.04451344071051572,0.0082457001873315,20000,7,pca,1,gamma-exponential
22,0.6298570242941245,0.02693857374303321,0.08304693196766018,0.024461957462721066,20000,7,full,1,gamma-exponential
23,0.9969804691753082,0.9966874126807888,0.0005266178803591284,8.327569864299056e-05,20000,7,block,1,gamma-exponential
24,0.7126058621168561,0.6765745682144015,0.04415951406537264,0.008126246641860293,20000,8,pca,1,gamma-exponential
25,0.5900757744197148,0.12395652843512728,0.09232867106098913,0.022011087005819913,20000,8,full,1,gamma-exponential
26,0.998348267165626,0.9973769492208249,0.0003314492563734955,6.590563230609285e-05,20000,8,block,1,gamma-exponential
27,0.7102438042385896,0.6740106718410797,0.04400828780996364,0.008258241008667929,20000,9,pca,1,gamma-exponential
28,0.6516877972944811,0.023160369383346868,0.08499675946404184,0.02474613859910718,20000,9,full,1,gamma-exponential
29,0.990245867048412,0.996232973727724,0.001248996507544134,9.542953758066934e-05,20000,9,block,1,gamma-exponential
30,0.7130659672409064,0.6769837284188087,0.04418550207244856,0.008153829276073953,20000,10,pca,1,gamma-exponential
31,0.5646581797499385,0.134966409726203,0.0889408433335202,0.02183585420831955,20000,10,full,1,gamma-exponential
32,0.9975023828804904,0.9967041729280015,0.00048425338413976923,8.319584377898241e-05,20000,10,block,1,gamma-exponential
33,0.709589924751327,0.6762943930679468,0.04496289493144731,0.008166249470290404,20000,11,pca,1,gamma-exponential
34,0.6234719182843932,0.3474564404689515,0.07060380790611694,0.016461974656127528,20000,11,full,1,gamma-exponential
35,0.9981302654541877,0.9970419105006807,0.0003512412351677151,7.462489462519086e-05,20000,11,block,1,gamma-exponential
36,0.7103102527354582,0.6761804465476061,0.044841790476345976,0.008150520756598053,20000,12,pca,1,gamma-exponential
37,0.6583852128171593,0.3031053312866522,0.07592037567158523,0.017540801356659624,20000,12,full,1,gamma-exponential
38,0.9975947419673066,0.9966401242395296,0.0004976770997759936,8.456789231330569e-05,20000,12,block,1,gamma-exponential
39,0.7118475437016015,0.6763198659123019,0.04512234618990659,0.008159223487227018,20000,13,pca,1,gamma-exponential
40,0.5642403903873046,-0.0798593086239976,0.0951137779334575,0.0272207420410869,20000,13,full,1,gamma-exponential
41,0.9965923468556231,0.9963253431056542,0.0007072127597941864,9.262955517598572e-05,20000,13,block,1,gamma-exponential
42,0.7123305727215716,0.6648966378270358,0.0452380446087061,0.008384518464077156,20000,14,pca,1,gamma-exponential
43,0.55302364585095,-0.0952330028223003,0.09640967374037039,0.0274034891058193,20000,14,full,1,gamma-exponential
44,0.9982886521031946,0.9967302604962074,0.00038815717651458754,8.181114944505123e-05,20000,14,block,1,gamma-exponential
45,0.7108808613747123,0.6899256848865638,0.04428531489874817,0.00787084671982268,20000,15,pca,1,gamma-exponential
46,0.616775553464099,0.2373551695824051,0.08510675777276833,0.019358780361043656,20000,15,full,1,gamma-exponential
47,0.9982169612672868,0.9971145944186895,0.00036465867286046886,7.324239367168222e-05,20000,15,block,1,gamma-exponential
48,0.7091125026325195,0.6821738283353478,0.044103563248930354,0.007945592405009078,20000,16,pca,1,gamma-exponential
49,0.6011748835034414,-0.24417655094487345,0.09295352964352309,0.031104171509540406,20000,16,full,1,gamma-exponential
50,0.9978981947166741,0.9972769376369046,0.00034669789661614887,6.807602884700693e-05,20000,16,block,1,gamma-exponential
51,0.7113779377974446,0.6744809313575877,0.04429508169499057,0.008166918066053281,20000,17,pca,1,gamma-exponential
52,0.541885464787821,-0.3168064328044802,0.11546228841819839,0.033037235853546246,20000,17,full,1,gamma-exponential
53,0.9980652310931074,0.9964815344244518,0.00039094189444311296,8.827446021387181e-05,20000,17,block,1,gamma-exponential
54,0.7110334887770063,0.6757212415306424,0.04433240824420088,0.008175631932955625,20000,18,pca,1,gamma-exponential
55,0.6644519822664969,0.04408139231754782,0.07272951867647796,0.024100371949011355,20000,18,full,1,gamma-exponential
56,0.997798333337256,0.9969072599932096,0.00042495623147543424,7.797335872134917e-05,20000,18,block,1,gamma-exponential
57,0.7114238559508296,0.6782592482563309,0.044196926557517356,0.008050057601066819,20000,19,pca,1,gamma-exponential
58,0.5965136953661258,0.1264570956227956,0.08805933709832679,0.021856325812411075,20000,19,full,1,gamma-exponential
59,0.9978011160604073,0.9973156956529802,0.000388107757643547,6.716216237823598e-05,20000,19,block,1,gamma-exponential
