,r2_true,r2_samp,mse_true,mse_samp,n_samples,trial,method,dataset,kernel
0,0.6858442978753286,0.6568007197589765,0.05030620052912784,0.010683919704037826,1000,0,pca,2,gamma-exponential
1,0.4325054268887687,-0.17046292090551485,0.07111722982755618,0.036436940819706665,1000,0,full,2,gamma-exponential
2,0.9334311245227545,0.9373301269988813,0.008290875459065974,0.001950936174854385,1000,0,block,2,gamma-exponential
3,0.7377746410718805,0.7498715003618789,0.0527655373291098,0.007757495179372464,1000,1,pca,2,gamma-exponential
4,0.5780642036006752,-0.1520409296704992,0.0767367936301379,0.035729442951476544,1000,1,full,2,gamma-exponential
5,0.9411791917219272,0.937049788553064,0.007339145418726174,0.0019523403472478905,1000,1,block,2,gamma-exponential
6,0.748036091342898,0.7473041940882452,0.05244252641961736,0.007998810267527185,1000,2,pca,2,gamma-exponential
7,0.4007982064842814,-0.3920191292815589,0.08569474472586852,0.044062848070299664,1000,2,full,2,gamma-exponential
8,0.9422375332684431,0.9428892506111689,0.007483997344267134,0.0018077785143655377,1000,2,block,2,gamma-exponential
9,0.6112050145307445,0.6508520131978327,0.04864496113000403,0.011409191572884135,1000,3,pca,2,gamma-exponential
10,0.458212033205398,-0.5504033116092633,0.07238002855393488,0.05066289672581397,1000,3,full,2,gamma-exponential
11,0.9561946401492077,0.94489062838309,0.006055307704645893,0.0018008220067293433,1000,3,block,2,gamma-exponential
12,0.7430402946018134,0.761593826346584,0.05090102681105032,0.007320554989115245,1000,4,pca,2,gamma-exponential
13,0.45685754173033527,-0.5692770009657038,0.0845535641941038,0.04818658175951429,1000,4,full,2,gamma-exponential
14,0.9738406918567485,0.9608527518583526,0.0033213232888810295,0.0012020644360916813,1000,4,block,2,gamma-exponential
15,0.7417662012641933,0.719414553819388,0.04914006434549099,0.009042579210037732,1000,5,pca,2,gamma-exponential
16,0.4363540321279075,-0.44671021863615934,0.08616701744455528,0.046623914119792366,1000,5,full,2,gamma-exponential
17,0.9059934527718451,0.9338269025812432,0.012234679882925668,0.002132596266584257,1000,5,block,2,gamma-exponential
18,0.7258972748667496,0.6897622829620305,0.05153678592459595,0.00956609147047638,1000,6,pca,2,gamma-exponential
19,0.3575527332465278,-1.3114699589764114,0.11093685190550791,0.07127351654705615,1000,6,full,2,gamma-exponential
20,0.9574390125590678,0.9469345586160812,0.0058729531951363404,0.0016362577414713295,1000,6,block,2,gamma-exponential
21,0.7578121630731056,0.7493559868345601,0.04974831268285063,0.0075778309062654176,1000,7,pca,2,gamma-exponential
22,0.6266544220759322,0.017702677033598513,0.061837246172749216,0.029698227853554613,1000,7,full,2,gamma-exponential
23,0.9332451508774868,0.9459481987000162,0.008348811702002534,0.001634171928774445,1000,7,block,2,gamma-exponential
24,0.7508380144866399,0.7352303196870473,0.049070761971809256,0.008426489591729511,1000,8,pca,2,gamma-exponential
25,0.5463404853145654,-0.2416707687786348,0.0688393527960005,0.039517084422585586,1000,8,full,2,gamma-exponential
26,0.9398616924349428,0.9510211887996918,0.007347884551406367,0.0015587866492373895,1000,8,block,2,gamma-exponential
27,0.7450662514957439,0.7278610898641849,0.04972165812761148,0.008680564170125634,1000,9,pca,2,gamma-exponential
28,0.5274493852424719,-0.35873873040010684,0.07421044505582693,0.04334043497780922,1000,9,full,2,gamma-exponential
29,0.8810211315729601,0.9298873080338981,0.016119432114443704,0.0022364230144386924,1000,9,block,2,gamma-exponential
30,0.7559484461179505,0.7885878234253271,0.05279161466420882,0.00708109419508358,1000,10,pca,2,gamma-exponential
31,0.5502928823578302,-0.4243360183611431,0.0777978765437885,0.04770707948273322,1000,10,full,2,gamma-exponential
32,0.9329727471736123,0.9489864394692238,0.008889589996397669,0.0017086614082393388,1000,10,block,2,gamma-exponential
33,0.7376717107891161,0.7313763470258301,0.04795290115762465,0.00899894001062397,1000,11,pca,2,gamma-exponential
34,0.5824515679905679,-0.2377878001341609,0.06311848848569478,0.04146611080581426,1000,11,full,2,gamma-exponential
35,0.9678246129185198,0.9481058881356803,0.004529412858647566,0.0017384619500224235,1000,11,block,2,gamma-exponential
36,0.7269540839869996,0.7176082452771857,0.04921135009395047,0.00923980969095725,1000,12,pca,2,gamma-exponential
37,0.4932172183632541,-0.03578169181959989,0.06679586854543208,0.033890598977242885,1000,12,full,2,gamma-exponential
38,0.9691505723725861,0.9564943239204479,0.0038061300091186434,0.001423498245712118,1000,12,block,2,gamma-exponential
39,0.6748458768540843,0.6973348266531666,0.055998468905464525,0.009147193927704831,1000,13,pca,2,gamma-exponential
40,0.36750857232112405,-0.9483079224934801,0.10481687258809469,0.05888206495931829,1000,13,full,2,gamma-exponential
41,0.962083437200305,0.9540016421571821,0.0050227194577288645,0.0013901695226165333,1000,13,block,2,gamma-exponential
