,r2_true,r2_samp,mse_true,mse_samp,n_samples,trial,method,dataset,kernel
0,0.9540447153708168,0.9194382709634265,0.01956579948518263,0.0031397708075380833,10000,0,pca,0,rational quadratic
1,0.9918040150305467,0.9826085215561366,0.0033434815767904628,0.0006778064097057839,10000,0,full,0,rational quadratic
2,0.995985124665919,0.9893570444115366,0.0019049102925625266,0.00041479299987977065,10000,0,block,0,rational quadratic
3,0.9448907962524289,0.9089401089552902,0.023009642238219965,0.0035270251038010854,10000,1,pca,0,rational quadratic
4,0.994525149836155,0.9878119980971553,0.00239814290270789,0.00047207819143339796,10000,1,full,0,rational quadratic
5,0.9967426932759457,0.9942024952611751,0.0014446106056066651,0.0002245549002820713,10000,1,block,0,rational quadratic
6,0.9439724710425029,0.9077882361546653,0.02296993103679784,0.0035361159902813034,10000,2,pca,0,rational quadratic
7,0.9926820274887075,0.9860835579455789,0.0033446360719100016,0.0005336645914180853,10000,2,full,0,rational quadratic
8,0.995398510867371,0.9928875841780788,0.0020606877414645233,0.0002727453230328558,10000,2,block,0,rational quadratic
9,0.9352883522745539,0.8837025771187811,0.0262643196671619,0.004433269289976839,10000,3,pca,0,rational quadratic
10,0.9917494946251918,0.9815949013003518,0.0034085880766916306,0.0007016041871149676,10000,3,full,0,rational quadratic
11,0.9936257500903531,0.9896323209848744,0.0028483884120355566,0.0003952169519099151,10000,3,block,0,rational quadratic
12,0.9454508647293524,0.913069336066277,0.02255111268003499,0.0033355538638089413,10000,4,pca,0,rational quadratic
13,0.992108268528273,0.9839251585156479,0.0032463684111355335,0.0006167961591105107,10000,4,full,0,rational quadratic
14,0.9952123535579024,0.9915182238645954,0.0020130075581285835,0.00032544812014758176,10000,4,block,0,rational quadratic
15,0.9388666790522469,0.8841233494246874,0.02471785763880337,0.004431911780128798,10000,5,pca,0,rational quadratic
16,0.9936971223844052,0.9853419459240581,0.002769650238621311,0.0005606237512941401,10000,5,full,0,rational quadratic
17,0.9948782854621417,0.9897222210908881,0.0023599662234223538,0.0003930922165483817,10000,5,block,0,rational quadratic
18,0.9399192445099929,0.8867577260714916,0.02464480010950494,0.004336379461002948,10000,6,pca,0,rational quadratic
19,0.9903594797879748,0.9841616701040927,0.004251315656523991,0.0006064961968227586,10000,6,full,0,rational quadratic
20,0.9955913024264667,0.9934046814629568,0.0018712863659229625,0.00025255412886588313,10000,6,block,0,rational quadratic
21,0.9344346515741568,0.8917170100616507,0.026480400656120937,0.00416693816302313,10000,7,pca,0,rational quadratic
22,0.9901026294926062,0.9791109985991703,0.004108238244790694,0.0008038490364379376,10000,7,full,0,rational quadratic
23,0.9963948292714857,0.9935041239732741,0.0016685934919861577,0.000249973829993447,10000,7,block,0,rational quadratic
24,0.9451006659839135,0.9043538051041076,0.022852610701718984,0.003676224787243499,10000,8,pca,0,rational quadratic
25,0.991087824926708,0.981899120177369,0.003969876858596965,0.0006957192928302218,10000,8,full,0,rational quadratic
26,0.9951466008440288,0.9910957166028331,0.0021026154151933857,0.0003422420240861181,10000,8,block,0,rational quadratic
27,0.9323040970979094,0.8957014026001205,0.027574773218834326,0.004074679395999519,10000,9,pca,0,rational quadratic
28,0.9899773906255893,0.9813186739212881,0.004419212898885333,0.0007298316215224941,10000,9,full,0,rational quadratic
29,0.9937149906897211,0.988564466926365,0.0026429073816528494,0.00044675702415021573,10000,9,block,0,rational quadratic
30,0.9378013997996636,0.9011934643487385,0.025434892089159167,0.0038225056132405824,10000,10,pca,0,rational quadratic
31,0.9907625772657966,0.9843929184769611,0.004005377410336457,0.0006037875565102652,10000,10,full,0,rational quadratic
32,0.9920058214831636,0.9871226154654126,0.0034462431748847216,0.000498184399876683,10000,10,block,0,rational quadratic
33,0.9481782820610501,0.900388824513887,0.021778608983766146,0.00384403298044688,10000,11,pca,0,rational quadratic
34,0.9937216002214541,0.9892579111820569,0.002659610735375959,0.000414541275048199,10000,11,full,0,rational quadratic
35,0.9976446301327897,0.9933703965991261,0.0010714893024743495,0.0002558389055833882,10000,11,block,0,rational quadratic
36,0.9317201644272437,0.8860300094637724,0.0276995204628324,0.004392758741231172,10000,12,pca,0,rational quadratic
37,0.9941645201477834,0.986021933762177,0.0026191752317868532,0.0005387582499814936,10000,12,full,0,rational quadratic
38,0.9974845361994187,0.9958245591651609,0.0011486863301531844,0.00016093450687707924,10000,12,block,0,rational quadratic
39,0.9482705376583738,0.9146641438233596,0.021629600612248626,0.0032796522581442617,10000,13,pca,0,rational quadratic
40,0.9902726879531881,0.9854198771180354,0.004196312018331218,0.000560347491385989,10000,13,full,0,rational quadratic
41,0.9947526669911197,0.9908926987976818,0.0023636151884824305,0.0003500144287760578,10000,13,block,0,rational quadratic
42,0.9449102185844717,0.9037320157222273,0.022924151867343073,0.0036364074110527057,10000,14,pca,0,rational quadratic
43,0.9931918328177103,0.98481846476872,0.0029785812499088615,0.000573464248164701,10000,14,full,0,rational quadratic
44,0.995541433707453,0.9932900892362216,0.002098977288627333,0.0002534588151186603,10000,14,block,0,rational quadratic
45,0.944904114234074,0.8930734912141733,0.022669463913473225,0.0041425529605887985,10000,15,pca,0,rational quadratic
46,0.9917922992433619,0.9839966713056107,0.0037799533020999912,0.0006200018818065589,10000,15,full,0,rational quadratic
47,0.9927916399181044,0.986388019388883,0.0031049977414241447,0.0005273561366621041,10000,15,block,0,rational quadratic
48,0.9408306208358179,0.9090994381075611,0.024271587307182946,0.003492111916216049,10000,16,pca,0,rational quadratic
49,0.9916894560497095,0.9823805174410124,0.003607254434448764,0.000676884759795083,10000,16,full,0,rational quadratic
50,0.9959101227153272,0.9927317414074568,0.0018997569143514165,0.00027922349337282924,10000,16,block,0,rational quadratic
51,0.9396565097027819,0.879862044438369,0.02483598609264656,0.00465038886448855,10000,17,pca,0,rational quadratic
52,0.9897395305028054,0.9799304170762101,0.004284787939345,0.000776868263717398,10000,17,full,0,rational quadratic
53,0.9939692499741032,0.9877923236521784,0.002585459636883038,0.0004725437675694957,10000,17,block,0,rational quadratic
54,0.9374593444393152,0.8854263108967769,0.025897000231020633,0.004444903987661453,10000,18,pca,0,rational quadratic
55,0.9905288856039558,0.9857829448904788,0.00411264765366653,0.0005515528516514844,10000,18,full,0,rational quadratic
56,0.9960316986019185,0.9935894493420635,0.0017339215980737433,0.0002486983041708321,10000,18,block,0,rational quadratic
57,0.9424708434790564,0.8999992068653233,0.02349837117808773,0.0038218127158749448,10000,19,pca,0,rational quadratic
58,0.9874286327996412,0.9727738088483561,0.005558155170138725,0.0010405257827111442,10000,19,full,0,rational quadratic
59,0.9928012933208862,0.986755161897186,0.0030669143760262804,0.0005061888920507608,10000,19,block,0,rational quadratic
60,0.9460254233919329,0.8957325580214334,0.022532450246808593,0.00397620128400931,10000,20,pca,0,rational quadratic
61,0.9908842946243741,0.982877532075748,0.0037753221945021885,0.0006529591371371151,10000,20,full,0,rational quadratic
62,0.9956612262475003,0.9934933133088357,0.001918813460692429,0.0002481301495952306,10000,20,block,0,rational quadratic
63,0.9398718514739229,0.9030524833296418,0.024791733762690005,0.0036991327110953796,10000,21,pca,0,rational quadratic
64,0.9902289568042173,0.9834558466625459,0.0040873900779260265,0.000631259271921771,10000,21,full,0,rational quadratic
65,0.9958117948178916,0.9920655806310167,0.001926399464948819,0.000302745972660164,10000,21,block,0,rational quadratic
66,0.9287956237973988,0.8764239476271847,0.028559523001674636,0.004720706386057418,10000,22,pca,0,rational quadratic
67,0.992765025425315,0.9871101854907133,0.0032760724021504792,0.0004924014685750806,10000,22,full,0,rational quadratic
