,r2_true,r2_samp,mse_true,mse_samp,n_samples,trial,method,dataset,kernel
0,0.7501098769654974,0.41591614040237945,0.09630939506817988,0.027174303163326807,10000,0,pca,0,squared exponential
1,0.6782951927496707,0.3574140978076372,0.12530917314449871,0.0298960908227882,10000,0,full,0,squared exponential
2,0.9824084706115442,0.9477277732550812,0.008503380096112914,0.002431947593222573,10000,0,block,0,squared exponential
3,0.7631844976995552,0.5306794330229647,0.09105654594723327,0.021585669294205502,10000,1,pca,0,squared exponential
4,0.7924084096086322,0.44771516008007173,0.08512845748536202,0.025401481949752558,10000,1,full,0,squared exponential
5,0.9989204446182919,0.9974183347906601,0.0004845699516260078,0.00011873967466653416,10000,1,block,0,squared exponential
6,0.7658862667164049,0.5750787127304222,0.09070621462333095,0.019259560949331414,10000,2,pca,0,squared exponential
7,0.7531641328908297,0.3663966431593506,0.10015400235630811,0.028718077522512334,10000,2,full,0,squared exponential
8,0.9975676582012497,0.9959914361775583,0.0011082068660522536,0.00018168818924956076,10000,2,block,0,squared exponential
9,0.7571180728786756,0.4989055019547586,0.09311639520513926,0.022756766917601187,10000,3,pca,0,squared exponential
10,0.6900668686472337,0.4411925081372824,0.11621708976431148,0.025377751888589005,10000,3,full,0,squared exponential
11,0.9987331575962738,0.9975840748528066,0.0005872197969695395,0.00010971712058208646,10000,3,block,0,squared exponential
12,0.7819899731560369,0.6125196766483694,0.08436937122709999,0.017654216455248114,10000,4,pca,0,squared exponential
13,0.8231718590217879,0.6826692654536941,0.07085348387579232,0.01445809022539567,10000,4,full,0,squared exponential
14,0.9854576266244193,0.9775504327488783,0.006137915006875752,0.00102283779509054,10000,4,block,0,squared exponential
15,0.7611066776329453,0.535635313974559,0.0914104712229238,0.02116873466190607,10000,5,pca,0,squared exponential
16,0.718798372677608,0.3777661762452138,0.10591245140179595,0.028365427236658233,10000,5,full,0,squared exponential
17,0.9989972584248342,0.9977937185262918,0.00046346735760030593,0.00010057652640676785,10000,5,block,0,squared exponential
18,0.7597286878357795,0.4684984639044766,0.09184463671075165,0.024165412839159597,10000,6,pca,0,squared exponential
19,0.7316273293116433,0.36396487188613247,0.10265500488317725,0.028918169388539663,10000,6,full,0,squared exponential
20,0.9983667839011009,0.9967825314141514,0.0007277697080840428,0.00014628641949979843,10000,6,block,0,squared exponential
21,0.7589452856483073,0.5699539730895202,0.09260842542215719,0.019506629038485036,10000,7,pca,0,squared exponential
22,0.6271231253884593,0.4380307580415451,0.13986759776379257,0.025490586699930477,10000,7,full,0,squared exponential
23,0.6726007038233207,0.786340172338716,0.12432017961584318,0.009691481231805205,10000,7,block,0,squared exponential
24,0.7607185876849086,0.575174022167003,0.09217293862732212,0.01934070052571871,10000,8,pca,0,squared exponential
25,0.836326801941763,0.4580719573743399,0.06462551690029085,0.02467190926594441,10000,8,full,0,squared exponential
26,0.9990564202318093,0.9980850811537586,0.0004219577891468312,8.717892470966017e-05,10000,8,block,0,squared exponential
27,0.7525107554357299,0.4958762422547641,0.09543070482072426,0.02327662212849951,10000,9,pca,0,squared exponential
28,0.6913232982507586,0.22703951732184968,0.12072779846724624,0.03568946870513152,10000,9,full,0,squared exponential
29,0.996850890357435,0.9933321163856309,0.0014414591388018257,0.0003078724319255695,10000,9,block,0,squared exponential
30,0.7430129837878621,0.4607642716114364,0.09840597081057471,0.02470571966021573,10000,10,pca,0,squared exponential
31,0.7670113926625431,0.4150622087433823,0.09257855494148377,0.026799613468932518,10000,10,full,0,squared exponential
32,0.9979856016754445,0.9947336233436185,0.0009405938290098638,0.000241285245854315,10000,10,block,0,squared exponential
33,0.7721073041905703,0.5787661167498586,0.08845004149071985,0.01931580169731828,10000,11,pca,0,squared exponential
34,0.7939763025220135,0.3494215687474944,0.08712865847865825,0.029832462359547354,10000,11,full,0,squared exponential
35,0.9983605116239503,0.9962043566823224,0.0007350897013819824,0.0001740503234742702,10000,11,block,0,squared exponential
36,0.7346016851110259,0.4337942663646651,0.101849425306072,0.025824390792773346,10000,12,pca,0,squared exponential
37,0.6608245868546542,0.4952861599770265,0.13017648213301317,0.02301977297119542,10000,12,full,0,squared exponential
38,0.9925715917875606,0.9787004365532339,0.0036696552799974787,0.0009714635820325611,10000,12,block,0,squared exponential
39,0.7519384995488844,0.49438233393853404,0.09494107976209908,0.022999317901556206,10000,13,pca,0,squared exponential
40,0.7524732300035818,0.33697429228336506,0.09185059371992847,0.03015942687972733,10000,13,full,0,squared exponential
41,0.9972630774696577,0.9962596505609218,0.001297445000974726,0.00017013939896991318,10000,13,block,0,squared exponential
42,0.739548728411456,0.4147015458766613,0.09974943309454014,0.02648888218769635,10000,14,pca,0,squared exponential
43,0.5815589926280755,0.39617291389577114,0.158949182769443,0.027327433436522226,10000,14,full,0,squared exponential
44,0.9979346865183553,0.9963769694138505,0.0009271423678503284,0.00016396768124508413,10000,14,block,0,squared exponential
45,0.7547884560949681,0.4867688271506372,0.09438357418020127,0.023463744100451447,10000,15,pca,0,squared exponential
46,0.7372521349025103,0.3240884880745559,0.10552402445849385,0.030901113551461367,10000,15,full,0,squared exponential
47,0.9987339190990218,0.9967916406740913,0.0005582033953723556,0.0001466787798322485,10000,15,block,0,squared exponential
48,0.7644058584124798,0.5511181577602826,0.09096840045352389,0.020529242990622636,10000,16,pca,0,squared exponential
49,0.785789356565564,0.48063124037824945,0.08422810644883877,0.02375290436078546,10000,16,full,0,squared exponential
50,0.9988067741261714,0.9977473124069048,0.000534419593614587,0.00010302481996122714,10000,16,block,0,squared exponential
51,0.7622899320344239,0.5681141761073092,0.09127726943916997,0.019622903312878377,10000,17,pca,0,squared exponential
52,0.6855000951390829,0.2721983324544567,0.12134308713553847,0.033067956768005294,10000,17,full,0,squared exponential
53,0.9979681764611451,0.9970014049451572,0.0008778990017950768,0.00013624235291009702,10000,17,block,0,squared exponential
54,0.7483599125832381,0.526157514919964,0.09717214358453756,0.021688764639399644,10000,18,pca,0,squared exponential
55,0.702820941655134,0.2384531113696582,0.11336933084062391,0.034857598779013475,10000,18,full,0,squared exponential
56,0.9965271225686769,0.99292551476333,0.0015000133351675226,0.00032381403119040016,10000,18,block,0,squared exponential
57,0.7706913596954595,0.5367501887917312,0.08851319994816968,0.021173357155114685,10000,19,pca,0,squared exponential
58,0.7300073007373188,0.4306749248529126,0.10780448939112634,0.02602164720156203,10000,19,full,0,squared exponential
59,0.9963831169432563,0.9883523825307363,0.0017206169353820265,0.000532367544931384,10000,19,block,0,squared exponential
60,0.7715914770455741,0.5557688303950903,0.08890165831492493,0.020228129654003845,10000,20,pca,0,squared exponential
61,0.8336133644335552,0.5242515633037442,0.07198576972662153,0.021663272905276892,10000,20,full,0,squared exponential
62,0.9970399985675812,0.9911543743584813,0.0014257253581632429,0.0004027868249464768,10000,20,block,0,squared exponential
63,0.7418853769959912,0.42952841163031674,0.09855039466409031,0.02580408724847573,10000,21,pca,0,squared exponential
64,0.6927348082063111,0.49084746068235885,0.1169733730205453,0.023030448518711177,10000,21,full,0,squared exponential
65,0.9992781630253984,0.9984542123428497,0.00032731368927538663,6.992046648057718e-05,10000,21,block,0,squared exponential
66,0.7492925905087491,0.515567162828398,0.09514602066846589,0.0219510409286178,10000,22,pca,0,squared exponential
67,0.621130996710642,0.23872310891819115,0.14030592154595167,0.034495638841733144,10000,22,full,0,squared exponential
68,0.9989883960508061,0.9973435459139215,0.00047510797556368534,0.000120371551831543,10000,22,block,0,squared exponential
69,0.7666422080600798,0.558886594754544,0.09006581247689904,0.019881710757941498,10000,23,pca,0,squared exponential
