,r2_true,r2_samp,mse_true,mse_samp,n_samples,trial,method,dataset,kernel
0,0.8125123154293723,0.7200474287385499,0.07304226218058922,0.009756281361192793,5000,0,pca,0,matern
1,0.6887454318406552,0.07035347472943088,0.1222855976987794,0.03239796307684006,5000,0,full,0,matern
2,0.9939829641644167,0.9878407418795595,0.002761547370909452,0.0004237472898778869,5000,0,block,0,matern
3,0.8208366455970868,0.7719205413130841,0.06951671441598813,0.007861564161453942,5000,1,pca,0,matern
4,0.772738162635379,0.328366874109683,0.09501714702153803,0.023150208013219473,5000,1,full,0,matern
5,0.9867261366465776,0.9791607345281297,0.0058573228193412145,0.0007182988925345013,5000,1,block,0,matern
6,0.8046558216414729,0.7361131078582803,0.07561442167909434,0.008959593415239251,5000,2,pca,0,matern
7,0.7284512103608834,0.1716880890397704,0.11148514740728936,0.028123177634825088,5000,2,full,0,matern
8,0.9523911134968567,0.8762532400397363,0.023020646746200957,0.004201499539059091,5000,2,block,0,matern
9,0.7931236232336802,0.7123109936653119,0.07940169541926763,0.009901475764057789,5000,3,pca,0,matern
10,0.6226724043889541,-0.2140944577851034,0.14738239877687723,0.04178584021056008,5000,3,full,0,matern
11,0.9853810243970086,0.9747391912394424,0.006215895045734506,0.0008694085634686336,5000,3,block,0,matern
12,0.8069246419307202,0.7151026608702491,0.07394797059607133,0.009820004008682773,5000,4,pca,0,matern
13,0.7409730427275284,0.31617142608122584,0.10076095196096851,0.0235705933851347,5000,4,full,0,matern
14,0.9730475152931511,0.9548350409395387,0.01242900921026348,0.0015567715738606096,5000,4,block,0,matern
15,0.8219584678716414,0.7579928066690207,0.06811943181135584,0.008149749229255569,5000,5,pca,0,matern
16,0.6632452920544786,-0.19765175050559702,0.13700292096198632,0.04033169963361632,5000,5,full,0,matern
17,0.8983129812299326,0.8114146218504573,0.04625479167466386,0.0063507349474572995,5000,5,block,0,matern
18,0.8111774956771308,0.7217537285631035,0.07304323669383696,0.009531857011153068,5000,6,pca,0,matern
19,0.754282462083045,0.2682215301992418,0.10053296621807513,0.0250684679509286,5000,6,full,0,matern
20,0.8315873600288671,0.8277576548407225,0.06876996220343103,0.005900490227040644,5000,6,block,0,matern
21,0.7920402964252431,0.7174580397222549,0.08063235154504873,0.009483079955729841,5000,7,pca,0,matern
22,0.6433715352758967,0.2021875405574559,0.1414148718046123,0.026777330118095886,5000,7,full,0,matern
23,0.8554723796063902,0.8996575390072635,0.06971556905663769,0.0033678381066423626,5000,7,block,0,matern
24,0.7990399565502138,0.7218766668242355,0.07644430631624381,0.009570328717764368,5000,8,pca,0,matern
25,0.842075733204669,0.5661074348261033,0.06735469104785008,0.01493040669940467,5000,8,full,0,matern
26,0.9784871198832112,0.9670871231578401,0.008981762142185235,0.001132544496824736,5000,8,block,0,matern
27,0.7904402695982453,0.6735336338290525,0.08010002016980852,0.011362292716141547,5000,9,pca,0,matern
28,0.6635750157049595,0.34467714447629183,0.13942279030131352,0.02280777096694603,5000,9,full,0,matern
29,0.9833804437730619,0.9790142622043618,0.0075250128665780664,0.0007303848739302548,5000,9,block,0,matern
30,0.7944726185281826,0.67542251465164,0.07900323660929402,0.0112777453602791,5000,10,pca,0,matern
31,0.7331583576176959,0.16175050902197918,0.10420303794752644,0.029125754971844223,5000,10,full,0,matern
32,0.9918333543140311,0.9878203888948514,0.0038145723298887908,0.00042319186891127324,5000,10,block,0,matern
33,0.8279436045950952,0.789570750154152,0.06750589988953637,0.007299934876837988,5000,11,pca,0,matern
34,0.8445348776811459,0.6703332471117978,0.06968867068729004,0.01143636556659997,5000,11,full,0,matern
35,0.9945929381579575,0.9906132609599653,0.0025342351254039894,0.0003256324096974322,5000,11,block,0,matern
