,r2_true,r2_samp,mse_true,mse_samp,n_samples,trial,method,dataset,kernel
0,0.7195281814005273,0.7274247782097496,0.03965628158545845,0.012262177152652856,10000,0,pca,1,rational quadratic
1,0.9559415464114925,0.9719554504992325,0.006013262822854806,0.001261623238848092,10000,0,full,1,rational quadratic
2,0.9808492443413991,0.9886695654727655,0.0025725168381260156,0.0005097154263581459,10000,0,block,1,rational quadratic
3,0.720800785462565,0.7257694819848162,0.039383260586053216,0.012264293793549794,10000,1,pca,1,rational quadratic
4,0.9597821998677141,0.9740046969735732,0.004964004314377391,0.0011625767834884085,10000,1,full,1,rational quadratic
5,0.9804958638032771,0.9911301946051438,0.002280142515563117,0.00039668050092114837,10000,1,block,1,rational quadratic
6,0.72087307401075,0.7305550724022415,0.039385881976812295,0.011837757518206078,10000,2,pca,1,rational quadratic
7,0.9558052550872814,0.9683788349794016,0.0065866074187816,0.0013892400472865249,10000,2,full,1,rational quadratic
8,0.9903656178818582,0.9908886060771723,0.0015867949065579803,0.00040029876558785054,10000,2,block,1,rational quadratic
9,0.7221517683102782,0.7059410493393647,0.039297778196604904,0.012887179783229273,10000,3,pca,1,rational quadratic
10,0.9744075792067003,0.9790705285073716,0.003907726605542055,0.000917237381441763,10000,3,full,1,rational quadratic
11,0.9890453207344572,0.9924060276160437,0.0015693565009121668,0.0003328070346475061,10000,3,block,1,rational quadratic
12,0.7213698551696085,0.7163314695177816,0.03972513665888402,0.012546545134656932,10000,4,pca,1,rational quadratic
13,0.8895709421734358,0.9447447963873752,0.01258246540973808,0.002443915456085154,10000,4,full,1,rational quadratic
14,0.9872321962827796,0.991481043753616,0.0019880865221347343,0.000376790012144561,10000,4,block,1,rational quadratic
15,0.7200414357248186,0.7172185631095442,0.03898800199046245,0.012520858895857532,10000,5,pca,1,rational quadratic
16,0.955096181047382,0.9716482379503151,0.00587346291726077,0.0012553455275444755,10000,5,full,1,rational quadratic
17,0.9803060541972384,0.9868761889433149,0.0023527201346550505,0.000581089721530429,10000,5,block,1,rational quadratic
18,0.7215192521864898,0.7159654424242547,0.03894989574443813,0.012381778529231674,10000,6,pca,1,rational quadratic
19,0.9467704678646974,0.9475666053231826,0.008411130165859764,0.0022857031410729524,10000,6,full,1,rational quadratic
20,0.9856161702915314,0.9872034070338033,0.002240947155513848,0.0005578355725039487,10000,6,block,1,rational quadratic
